id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
901,User901,40.0,,Mobile,,,Night,0
1969,User1969,46.0,Non-Binary,,Bottom,,Night,1
1975,User1975,30.0,,,Top,Social Media,Morning,1
8684,User8684,,Non-Binary,Tablet,,Shopping,Afternoon,1
2531,User2531,,,Mobile,Top,,Afternoon,0
3246,User3246,,,Mobile,Top,Education,Afternoon,1
4209,User4209,29.0,Female,Tablet,Bottom,Shopping,,0
6854,User6854,32.0,Male,Mobile,,,Night,1
4938,User4938,28.0,Male,Desktop,Side,,Evening,1
7941,User7941,,Female,,Bottom,,Afternoon,1
9966,User9966,,,Mobile,Top,,Afternoon,1
1296,User1296,,,Tablet,Top,,Morning,1
8081,User8081,38.0,,Tablet,Bottom,Entertainment,Night,1
3014,User3014,,,Mobile,Top,,Afternoon,1
518,User518,29.0,Male,,Bottom,Shopping,Morning,1
3561,User3561,37.0,,,,Social Media,,1
5425,User5425,,Non-Binary,Mobile,Side,,Afternoon,1
3941,User3941,,,,Bottom,Education,Afternoon,0
9499,User9499,,Female,,Bottom,,Morning,1
7824,User7824,,Female,Desktop,Top,,,0
5629,User5629,,,Tablet,Top,,Night,1
4123,User4123,,Non-Binary,Desktop,,,Morning,0
3684,User3684,35.0,Male,Mobile,,Entertainment,,0
9557,User9557,,,Mobile,Top,,Night,0
7209,User7209,,,Mobile,Top,Social Media,,0
2876,User2876,23.0,Non-Binary,Tablet,Top,Education,Morning,1
5301,User5301,,Male,Tablet,,,Night,1
6861,User6861,,,Tablet,Side,,Afternoon,1
7138,User7138,26.0,Male,Tablet,Top,Social Media,Night,1
3335,User3335,24.0,,Mobile,Top,,Night,1
5574,User5574,52.0,Female,Desktop,Bottom,Shopping,Afternoon,1
5425,User5425,,,Mobile,,Entertainment,Afternoon,1
4483,User4483,,,Desktop,Top,News,Evening,1
1762,User1762,41.0,Male,Desktop,Side,,,1
3906,User3906,,Non-Binary,Tablet,Bottom,,,1
3393,User3393,,Male,Tablet,,Entertainment,Morning,1
1975,User1975,30.0,Female,Mobile,Top,,,1
9267,User9267,20.0,,Desktop,Top,,Morning,1
8243,User8243,24.0,Non-Binary,Desktop,Bottom,Shopping,Afternoon,0
195,User195,,Male,Desktop,Bottom,Entertainment,Morning,0
7475,User7475,53.0,Female,Tablet,Bottom,Entertainment,,1
4086,User4086,,Female,Desktop,,Entertainment,,1
4058,User4058,33.0,,Tablet,Bottom,News,Evening,1
2204,User2204,50.0,,Tablet,Side,,Afternoon,0
7149,User7149,,,Mobile,Top,Shopping,,0
9196,User9196,37.0,,Desktop,Side,,Night,0
6100,User6100,,,Desktop,Bottom,Education,Night,1
8361,User8361,41.0,Female,Mobile,,News,Afternoon,1
1741,User1741,45.0,,Mobile,Bottom,,Night,1
3330,User3330,49.0,,,Top,News,,1
3330,User3330,49.0,,Desktop,Top,,Afternoon,1
6927,User6927,45.0,,Tablet,Top,News,Afternoon,0
5005,User5005,49.0,Male,,Top,,Morning,1
9753,User9753,46.0,Male,Tablet,Top,Entertainment,,1
3225,User3225,23.0,,Tablet,Bottom,Entertainment,Morning,1
2655,User2655,57.0,,Mobile,Bottom,Social Media,Evening,0
9766,User9766,31.0,Male,Desktop,Bottom,Shopping,Evening,1
9549,User9549,29.0,,Tablet,Bottom,,Night,0
8459,User8459,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
5574,User5574,,Female,Desktop,Bottom,Shopping,Afternoon,1
8728,User8728,,,,,,Morning,0
8015,User8015,47.0,,Tablet,Top,Education,Evening,0
5520,User5520,,Non-Binary,Desktop,Bottom,,Afternoon,1
4707,User4707,21.0,,Desktop,Top,,Evening,1
9266,User9266,38.0,,Mobile,Bottom,Education,Afternoon,1
8115,User8115,,Female,Mobile,Top,Social Media,Afternoon,1
7304,User7304,,Male,Desktop,Side,Shopping,Evening,0
3204,User3204,38.0,Female,,Bottom,News,Night,0
8245,User8245,57.0,,Mobile,,,Night,0
5301,User5301,,,,Side,,Night,1
8947,User8947,22.0,Male,Desktop,,Entertainment,Night,1
7695,User7695,,,Tablet,Top,,Evening,0
6449,User6449,42.0,,,Top,Shopping,Night,1
7652,User7652,,,Mobile,Bottom,Education,Morning,1
5240,User5240,25.0,Female,Desktop,Top,,Morning,0
1524,User1524,24.0,,Mobile,,,,1
1762,User1762,41.0,Male,Desktop,Side,Entertainment,Afternoon,1
3245,User3245,40.0,,Desktop,Side,Shopping,Afternoon,1
188,User188,56.0,Female,Tablet,,News,Morning,1
2215,User2215,33.0,Female,Tablet,Top,Social Media,Night,0
2595,User2595,,Female,Desktop,Bottom,,,1
8773,User8773,,,Mobile,Side,,,0
5432,User5432,37.0,,,Top,,Night,0
58,User58,36.0,Female,,Top,Shopping,Morning,1
9412,User9412,,,Mobile,Bottom,Social Media,Morning,1
2239,User2239,,,Tablet,Bottom,Education,Morning,1
5414,User5414,,Female,Desktop,Bottom,Entertainment,Evening,1
1240,User1240,52.0,,Desktop,,,Night,0
1905,User1905,62.0,,Mobile,Bottom,Education,,1
6861,User6861,,Non-Binary,Tablet,Side,,,1
1367,User1367,29.0,Male,Mobile,,,,0
7921,User7921,49.0,Male,,Top,Shopping,Night,0
9796,User9796,24.0,,Mobile,,Social Media,,0
3237,User3237,43.0,,Tablet,,,,0
5756,User5756,51.0,Non-Binary,Tablet,Top,Shopping,Afternoon,1
628,User628,59.0,,Mobile,Bottom,,Afternoon,0
1755,User1755,,Non-Binary,Tablet,Bottom,News,,1
9419,User9419,64.0,,Mobile,Side,Social Media,Afternoon,1
9064,User9064,41.0,Female,Mobile,,Entertainment,Night,1
4043,User4043,,,,Top,Entertainment,Evening,0
4191,User4191,,,Mobile,Bottom,,,0
5110,User5110,44.0,,Tablet,Top,Shopping,Morning,1
4230,User4230,35.0,Female,Tablet,Top,Education,Evening,1
5094,User5094,48.0,,Mobile,Side,,Evening,0
5212,User5212,,,Desktop,,,,0
3330,User3330,49.0,Male,Desktop,,News,Afternoon,1
6906,User6906,,Non-Binary,Mobile,,,Morning,1
1650,User1650,29.0,,Desktop,Bottom,,,1
2047,User2047,64.0,,Tablet,,,Evening,0
2044,User2044,31.0,,Mobile,Top,News,Evening,1
6669,User6669,38.0,,Mobile,Side,News,,1
9611,User9611,,Male,Desktop,Side,Entertainment,Afternoon,1
5531,User5531,34.0,,Desktop,,News,Night,1
9975,User9975,37.0,Male,Mobile,,,Morning,0
2336,User2336,32.0,,Tablet,,,Morning,1
9431,User9431,,Male,,,,Afternoon,1
5194,User5194,53.0,Male,Mobile,Top,News,Afternoon,1
9266,User9266,38.0,,Mobile,Bottom,Education,,1
5085,User5085,,,Tablet,Top,News,,1
5806,User5806,,,Desktop,Side,Social Media,Night,0
2289,User2289,,Female,Desktop,Bottom,Shopping,Morning,1
3345,User3345,39.0,Male,Desktop,Side,Social Media,Night,1
1305,User1305,,,,Top,,Night,1
2722,User2722,39.0,,Desktop,Top,,Evening,1
3574,User3574,,Female,Tablet,,Entertainment,Evening,1
2934,User2934,,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
375,User375,26.0,Non-Binary,Mobile,Top,Social Media,Evening,1
1524,User1524,24.0,Male,Mobile,Bottom,,Night,1
1136,User1136,58.0,,Mobile,Side,,,1
5512,User5512,45.0,Non-Binary,Desktop,Side,,Evening,0
1908,User1908,26.0,Male,Mobile,,Education,Evening,1
4621,User4621,20.0,,Desktop,Top,,Afternoon,1
5172,User5172,,,Desktop,,,Night,0
7766,User7766,,,Mobile,Top,Entertainment,Afternoon,1
3556,User3556,,Female,Tablet,Bottom,,Night,0
5479,User5479,,,,Side,Entertainment,Afternoon,0
4266,User4266,28.0,,Desktop,Side,News,,1
8937,User8937,,Male,,Side,,Afternoon,1
6411,User6411,,,Desktop,,Entertainment,,0
2428,User2428,33.0,,Tablet,,,Morning,1
1351,User1351,,Male,Mobile,,,Evening,0
9064,User9064,41.0,Female,Mobile,Top,Entertainment,Night,1
5100,User5100,42.0,,Mobile,Side,Shopping,Morning,1
3312,User3312,35.0,Male,Mobile,Bottom,,Evening,0
4534,User4534,51.0,,Desktop,,,Night,0
5005,User5005,49.0,Male,Desktop,Top,,Morning,1
2542,User2542,58.0,Non-Binary,Mobile,Side,Entertainment,Evening,1
8097,User8097,,Non-Binary,Tablet,Side,Social Media,Evening,1
6495,User6495,,Non-Binary,Tablet,Bottom,Education,Afternoon,1
393,User393,40.0,,,Bottom,Shopping,Morning,1
6708,User6708,,,Desktop,Top,,Night,1
8305,User8305,62.0,,,Side,,Afternoon,0
2124,User2124,,Male,,Top,,Evening,1
4266,User4266,28.0,,Desktop,,News,,1
184,User184,28.0,,,Top,,Evening,0
5194,User5194,53.0,,Mobile,Top,News,Afternoon,1
7527,User7527,39.0,Female,Desktop,Top,Social Media,,0
3634,User3634,,Male,Mobile,,Education,Night,0
6258,User6258,,,,,,,1
4529,User4529,55.0,Female,Tablet,Side,News,Afternoon,0
5416,User5416,28.0,,Tablet,Bottom,,Afternoon,0
4389,User4389,,Male,,Side,Education,Morning,0
3266,User3266,,,Tablet,,,Afternoon,1
9832,User9832,,,,Bottom,Education,,0
119,User119,59.0,,Tablet,Top,,,1
2727,User2727,34.0,,Mobile,Bottom,,Afternoon,1
2156,User2156,46.0,Female,,Side,,Afternoon,1
6811,User6811,24.0,Male,Mobile,,Education,Evening,1
670,User670,22.0,,Desktop,Top,Shopping,,1
5665,User5665,63.0,,,Bottom,Shopping,Morning,0
5756,User5756,,Non-Binary,Tablet,Top,Shopping,Afternoon,1
8862,User8862,,,,Side,,,1
2615,User2615,36.0,,,Side,,Evening,0
8469,User8469,,,,Bottom,Education,,0
393,User393,,,Desktop,,Shopping,Morning,1
6129,User6129,,Male,Tablet,Bottom,Shopping,,1
2587,User2587,53.0,,Mobile,Bottom,,Morning,0
5252,User5252,,,Mobile,Bottom,,Night,0
5193,User5193,,Female,Desktop,Side,,Afternoon,1
3978,User3978,,,Tablet,Top,Social Media,Night,0
8278,User8278,,,Mobile,Top,,Morning,1
4734,User4734,63.0,,Mobile,Bottom,Social Media,,0
872,User872,51.0,,Mobile,Side,,,0
6129,User6129,36.0,Male,Tablet,Bottom,Shopping,Evening,1
1136,User1136,58.0,,,Side,,Morning,1
6854,User6854,32.0,Male,Mobile,Bottom,,Night,1
4462,User4462,,,Tablet,Bottom,,Afternoon,1
1020,User1020,,,,Side,Education,,1
7466,User7466,,,Mobile,Bottom,,Afternoon,1
9418,User9418,20.0,Male,Tablet,Side,News,Night,1
1141,User1141,37.0,Male,Desktop,Bottom,,Afternoon,1
5648,User5648,39.0,Male,Desktop,Top,Social Media,Night,0
1741,User1741,45.0,,Mobile,Bottom,,Night,1
6854,User6854,32.0,Male,,Bottom,,Night,1
2142,User2142,34.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1
3217,User3217,,Non-Binary,Desktop,Bottom,Education,,0
2023,User2023,19.0,Non-Binary,Desktop,Top,,,1
150,User150,47.0,Non-Binary,Tablet,Bottom,Social Media,Evening,0
6654,User6654,33.0,,Desktop,Top,Education,Afternoon,1
2174,User2174,36.0,,Desktop,,Entertainment,Afternoon,1
1370,User1370,52.0,,Desktop,Bottom,,Night,1
1721,User1721,34.0,Non-Binary,Mobile,,Social Media,Afternoon,1
8883,User8883,,Female,,Bottom,Education,Evening,1
7962,User7962,58.0,,Tablet,Top,,Afternoon,1
4348,User4348,62.0,,Desktop,Top,Shopping,Afternoon,1
5623,User5623,53.0,,Desktop,Side,,Morning,1
5501,User5501,28.0,Non-Binary,Mobile,Bottom,Social Media,Evening,1
2129,User2129,47.0,,,Bottom,Social Media,Evening,1
6748,User6748,,Male,Desktop,Top,Shopping,Evening,0
3429,User3429,,,Tablet,Side,Social Media,,1
4021,User4021,38.0,,,Side,,Morning,1
4517,User4517,35.0,Female,Desktop,Side,Shopping,Evening,0
7941,User7941,41.0,Female,Desktop,,,,1
6202,User6202,,Female,Tablet,Bottom,,Night,1
7980,User7980,32.0,Female,Mobile,Bottom,Shopping,Evening,0
3454,User3454,,Female,Mobile,Bottom,Education,Morning,0
3846,User3846,38.0,,Tablet,,Entertainment,Night,1
6965,User6965,,,Desktop,Top,Education,Morning,0
1945,User1945,,Female,Tablet,Side,,Night,1
6548,User6548,51.0,Female,Desktop,Bottom,,Evening,0
812,User812,40.0,,Desktop,Bottom,Education,,0
9888,User9888,,Male,Mobile,Top,,Morning,1
2691,User2691,,Non-Binary,Desktop,Bottom,News,Afternoon,1
9992,User9992,,Male,Desktop,Side,,Evening,1
301,User301,59.0,Male,Tablet,Side,Social Media,Evening,1
4029,User4029,21.0,,Desktop,Side,News,Afternoon,1
5346,User5346,30.0,Non-Binary,,Top,,Morning,1
9419,User9419,,,,Side,,Afternoon,1
5955,User5955,59.0,,Tablet,Side,,,1
3345,User3345,,Male,Desktop,Side,Social Media,Night,1
301,User301,,Male,Tablet,Side,,Evening,1
802,User802,,Female,Tablet,Side,Education,Afternoon,0
4168,User4168,,,Tablet,Bottom,,Morning,0
1305,User1305,,,Tablet,Top,News,Night,1
3299,User3299,44.0,Non-Binary,Tablet,Side,News,Evening,1
3252,User3252,60.0,,Desktop,,,Afternoon,0
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1
6153,User6153,30.0,,Mobile,Side,Entertainment,,1
6441,User6441,,,Desktop,Top,,Night,1
5498,User5498,,Female,Tablet,,Education,,1
3345,User3345,,Male,Desktop,Side,Social Media,Night,1
4013,User4013,63.0,,Tablet,Top,,,0
9651,User9651,33.0,Non-Binary,Tablet,Top,Entertainment,Evening,0
389,User389,,,Tablet,Top,Social Media,Afternoon,1
749,User749,,,Mobile,Top,News,,1
9819,User9819,,,Desktop,Top,,Morning,0
4400,User4400,,,Mobile,Top,Social Media,Night,0
4348,User4348,62.0,Female,,Top,Shopping,Afternoon,1
9905,User9905,,,Tablet,Top,,Night,1
9550,User9550,58.0,Non-Binary,,,Education,,1
6880,User6880,,Female,Mobile,Side,News,,1
4620,User4620,43.0,,Mobile,Side,Entertainment,Night,1
8127,User8127,,Male,,Bottom,,,1
8994,User8994,,Female,Mobile,,Entertainment,Morning,1
9234,User9234,20.0,Male,Desktop,Bottom,,Morning,1
1136,User1136,58.0,,Mobile,Side,,Morning,1
6287,User6287,40.0,,Tablet,Bottom,,Morning,1
9483,User9483,63.0,Female,Desktop,Side,Shopping,Evening,0
1077,User1077,,,Desktop,,,,1
4057,User4057,,,Desktop,,Education,Evening,1
6887,User6887,,,Mobile,Bottom,,Night,0
9057,User9057,38.0,,Desktop,Side,,Afternoon,1
5756,User5756,51.0,Non-Binary,Tablet,Top,Shopping,Afternoon,1
5846,User5846,,,,Top,,,0
6602,User6602,,,,Side,,Night,1
518,User518,29.0,,,,Shopping,Morning,1
215,User215,31.0,,Desktop,Side,Education,,0
7342,User7342,60.0,,Desktop,Bottom,,Evening,0
3696,User3696,49.0,Female,,Side,Entertainment,Evening,0
9916,User9916,,,Mobile,Top,,Morning,0
2727,User2727,34.0,Non-Binary,Mobile,Bottom,,Afternoon,1
8994,User8994,34.0,,,Bottom,Entertainment,Morning,1
2272,User2272,,,,,News,Morning,1
1933,User1933,39.0,,Tablet,Side,Shopping,,0
7927,User7927,34.0,Female,Tablet,,Shopping,,0
4263,User4263,40.0,,,Side,,Morning,0
5942,User5942,,Non-Binary,Tablet,Bottom,Social Media,Evening,1
4631,User4631,39.0,Male,Mobile,Side,Entertainment,Night,0
1148,User1148,25.0,,Mobile,Bottom,,Afternoon,1
5514,User5514,31.0,,Desktop,,,Night,1
8953,User8953,37.0,Female,,Top,,Afternoon,0
9412,User9412,34.0,,Mobile,Bottom,Social Media,Morning,1
8326,User8326,23.0,Female,,Bottom,Entertainment,Evening,1
4074,User4074,37.0,Male,Mobile,Side,News,,0
5732,User5732,,Non-Binary,Tablet,,,,1
3225,User3225,23.0,,Tablet,,,,1
5436,User5436,40.0,,,,,Afternoon,1
9220,User9220,21.0,Female,Mobile,Side,Social Media,Night,1
2882,User2882,40.0,,Desktop,Top,Social Media,Night,0
6311,User6311,28.0,Female,Mobile,Top,Education,Evening,0
517,User517,,,Mobile,,Shopping,,0
1805,User1805,,Male,Mobile,Top,,Afternoon,1
6161,User6161,61.0,Female,Tablet,,,,1
9220,User9220,21.0,Female,,,Social Media,Night,1
7544,User7544,,,Mobile,Top,News,,1
9700,User9700,,Male,Mobile,Bottom,,Morning,0
9157,User9157,,,Mobile,Bottom,,Morning,1
6081,User6081,18.0,,Tablet,Bottom,,,0
9661,User9661,38.0,,Desktop,,,,0
8222,User8222,27.0,,,Side,News,Afternoon,1
2946,User2946,37.0,Female,,,,Afternoon,1
7828,User7828,29.0,,Tablet,Bottom,,,1
6287,User6287,,Female,Tablet,Bottom,,Morning,1
2855,User2855,40.0,,Tablet,Bottom,,Morning,0
5346,User5346,30.0,Non-Binary,Tablet,,News,,1
2297,User2297,57.0,Male,Tablet,,Education,,1
7544,User7544,,Female,Mobile,Top,,Afternoon,1
8041,User8041,,,Mobile,Bottom,Social Media,Afternoon,1
4889,User4889,,,Tablet,Bottom,News,Evening,1
9420,User9420,,,Tablet,Side,Education,,1
7674,User7674,,Female,Tablet,Bottom,News,,1
1931,User1931,,Female,Mobile,Bottom,,Night,1
3740,User3740,,Non-Binary,Tablet,,Social Media,Afternoon,1
4034,User4034,43.0,,Desktop,Top,,,1
5329,User5329,54.0,Male,Tablet,,Education,Evening,1
770,User770,,Female,Mobile,Bottom,,Evening,1
8271,User8271,29.0,,Desktop,Bottom,Education,Afternoon,1
1704,User1704,61.0,Female,Tablet,Bottom,,Evening,1
1273,User1273,27.0,Non-Binary,Mobile,Bottom,,Morning,1
4058,User4058,33.0,,,Bottom,News,Evening,1
6296,User6296,29.0,,,Bottom,,,1
3241,User3241,35.0,,,Top,,Evening,0
805,User805,,,,Bottom,,Evening,1
6066,User6066,,,Desktop,,News,Evening,1
6610,User6610,40.0,Non-Binary,Tablet,Side,News,Morning,0
3060,User3060,,Male,,Bottom,,Morning,1
998,User998,,,Tablet,Top,,Evening,1
1474,User1474,31.0,,Desktop,Side,,Morning,1
1975,User1975,,,,Top,Social Media,,1
1197,User1197,62.0,Male,Mobile,Top,Social Media,,1
6922,User6922,54.0,Non-Binary,,Bottom,,Evening,0
9057,User9057,38.0,,Desktop,Side,,Afternoon,1
7670,User7670,54.0,Female,Tablet,Top,Education,Night,1
5881,User5881,26.0,Non-Binary,Tablet,Top,,Morning,1
8190,User8190,26.0,,Mobile,Side,,Afternoon,1
6391,User6391,,Female,,Side,,Morning,0
3803,User3803,,Female,Mobile,Top,Education,Morning,1
5579,User5579,,Non-Binary,,Side,,Evening,1
1741,User1741,45.0,,Mobile,Bottom,,Night,1
4790,User4790,36.0,Non-Binary,Desktop,Bottom,Shopping,Night,0
913,User913,64.0,,Mobile,Bottom,Social Media,Night,0
7138,User7138,,Male,Tablet,Top,Social Media,,1
832,User832,,Non-Binary,,,News,Night,0
1549,User1549,,,Desktop,Top,,,1
5100,User5100,42.0,,,Side,Shopping,Morning,1
3335,User3335,24.0,Male,Mobile,,Entertainment,Night,1
3323,User3323,,Female,Tablet,Side,,Afternoon,1
6849,User6849,39.0,,,Top,Entertainment,Night,1
8351,User8351,27.0,,Tablet,Bottom,Education,Evening,0
9842,User9842,43.0,Non-Binary,Mobile,Top,Shopping,Afternoon,1
4890,User4890,43.0,Male,Tablet,Bottom,Education,Afternoon,1
9720,User9720,,,,Bottom,News,Morning,0
6654,User6654,33.0,,Desktop,Top,Education,Afternoon,1
3510,User3510,,,Desktop,Side,News,Evening,0
2239,User2239,25.0,,,Bottom,,,1
8088,User8088,,,Desktop,Top,Social Media,Night,0
1190,User1190,,Non-Binary,Tablet,Bottom,Education,,1
3890,User3890,,,Tablet,Bottom,,Night,0
6988,User6988,,,Desktop,,,,0
783,User783,56.0,Female,Desktop,Bottom,,Night,0
6599,User6599,,Female,Tablet,,,,0
2569,User2569,,,Mobile,,News,Morning,0
226,User226,46.0,,Desktop,Top,Shopping,Morning,1
1446,User1446,,,Desktop,,,Night,1
4297,User4297,,,Desktop,Bottom,,,0
8631,User8631,,Female,,Top,,Morning,1
8517,User8517,18.0,,Tablet,Bottom,Education,Afternoon,0
6654,User6654,33.0,,Desktop,,Education,Afternoon,1
8436,User8436,36.0,,Desktop,Side,Entertainment,Evening,0
2021,User2021,41.0,Male,,Bottom,Social Media,Night,1
4673,User4673,33.0,Female,Mobile,,News,Evening,0
1583,User1583,44.0,,Mobile,Top,,,0
2609,User2609,33.0,,Desktop,Bottom,,Afternoon,0
3144,User3144,,Male,Desktop,Side,Shopping,Morning,1
7507,User7507,,,,Top,Education,Afternoon,1
2913,User2913,,Non-Binary,Mobile,,,Evening,1
2728,User2728,,Non-Binary,Mobile,,,Evening,0
3357,User3357,,,,Side,News,Morning,0
8977,User8977,,,Desktop,Side,News,Morning,0
7838,User7838,45.0,Male,,Top,,Evening,0
9888,User9888,49.0,Male,Mobile,Top,News,Morning,1
8544,User8544,41.0,Male,Mobile,Bottom,Entertainment,,0
4016,User4016,32.0,,,Side,,Evening,0
3915,User3915,,Female,Desktop,,,Evening,1
487,User487,,Male,,Side,,Afternoon,1
8487,User8487,64.0,Female,Desktop,Bottom,,Morning,0
3266,User3266,,Male,Tablet,Top,,Afternoon,1
9723,User9723,,,Mobile,Side,,,1
4057,User4057,,,Desktop,Side,,,1
3042,User3042,,,,Side,Social Media,Afternoon,1
9089,User9089,,,Tablet,Bottom,,,0
5308,User5308,,,Desktop,Side,,Night,1
1931,User1931,,Female,,Bottom,Shopping,Night,1
6992,User6992,30.0,Female,Tablet,Side,News,Morning,0
2289,User2289,,Female,Desktop,Bottom,Shopping,,1
7652,User7652,,Male,,Bottom,Education,,1
3403,User3403,,Female,Desktop,Top,,Night,1
6545,User6545,,Female,,,Social Media,Evening,0
5498,User5498,,Female,Tablet,Side,Education,Morning,1
9303,User9303,49.0,Non-Binary,Tablet,Side,,Evening,0
6075,User6075,,,,Side,Social Media,Night,1
2524,User2524,,,Mobile,Top,Entertainment,Afternoon,0
8353,User8353,,,Desktop,Bottom,,Evening,1
6487,User6487,19.0,Male,,,,Morning,1
5478,User5478,,,Mobile,Side,Entertainment,Afternoon,0
870,User870,53.0,,Mobile,Side,Social Media,Afternoon,0
393,User393,40.0,,Desktop,Bottom,,,1
4621,User4621,20.0,,Desktop,Top,,Afternoon,1
4772,User4772,63.0,,Desktop,,,Afternoon,0
3144,User3144,24.0,Male,Desktop,Side,Shopping,,1
9992,User9992,,Male,Desktop,Side,Shopping,Evening,1
2595,User2595,,,Desktop,Bottom,,Morning,1
7511,User7511,,Female,Desktop,Side,,Night,1
5005,User5005,49.0,Male,,Top,Shopping,Morning,1
9892,User9892,,,Tablet,,,Evening,1
8127,User8127,,Male,Tablet,Bottom,,Night,1
6660,User6660,42.0,Non-Binary,Desktop,Side,,Morning,0
2542,User2542,,Non-Binary,,Side,,,1
8631,User8631,,Female,Desktop,Top,,,1
2797,User2797,,Male,Mobile,,News,Afternoon,0
7537,User7537,26.0,Male,Desktop,,,Afternoon,0
2331,User2331,37.0,Male,,,Social Media,Night,0
591,User591,,Male,,Top,Education,Morning,0
1462,User1462,41.0,Male,,Bottom,Education,Morning,0
9855,User9855,,Male,Desktop,,,Morning,1
8271,User8271,29.0,,Desktop,Bottom,Education,Afternoon,1
3245,User3245,40.0,Male,Desktop,Side,Shopping,,1
2727,User2727,,Non-Binary,Mobile,,,Afternoon,1
9455,User9455,33.0,Female,,Side,News,Morning,0
2913,User2913,57.0,Non-Binary,Mobile,Side,Social Media,Evening,1
38,User38,35.0,Non-Binary,Tablet,,Entertainment,Morning,0
5527,User5527,23.0,Non-Binary,Desktop,Top,,Evening,0
1689,User1689,,,Desktop,,Entertainment,Night,0
7174,User7174,56.0,,Mobile,Side,,Afternoon,0
5459,User5459,,,Mobile,,News,Morning,0
749,User749,,,Mobile,,,Night,1
7866,User7866,51.0,,Mobile,,Social Media,Morning,1
4742,User4742,31.0,Male,Desktop,,,Night,1
2124,User2124,,,,Top,,,1
5980,User5980,40.0,Female,Desktop,,,Morning,1
2430,User2430,38.0,Female,,,Shopping,,0
6707,User6707,,,Tablet,Bottom,Shopping,,0
374,User374,,,Tablet,Bottom,Shopping,,0
7022,User7022,29.0,,,Bottom,,Afternoon,0
6478,User6478,62.0,,,Top,Education,Morning,0
1404,User1404,,Non-Binary,Mobile,Side,Education,Night,0
1935,User1935,30.0,Female,,Bottom,Entertainment,Afternoon,1
6188,User6188,,Male,Desktop,,Entertainment,Morning,1
6416,User6416,34.0,Male,Mobile,Bottom,News,,0
9090,User9090,41.0,Male,Desktop,Side,,,1
5085,User5085,,,Tablet,Top,News,,1
4154,User4154,43.0,Female,Tablet,,,Morning,0
6886,User6886,43.0,Male,Mobile,Bottom,,Evening,1
4853,User4853,,,Tablet,Bottom,Shopping,,1
1253,User1253,36.0,Female,Desktop,Bottom,,Morning,1
6654,User6654,,,Desktop,Top,Education,Afternoon,1
5412,User5412,35.0,,,Top,,Evening,1
6265,User6265,,,Desktop,Side,,,0
4848,User4848,,,Desktop,Bottom,,Night,1
4509,User4509,,,,Bottom,Education,Afternoon,1
6337,User6337,,,,,,Night,1
9990,User9990,,,Desktop,Side,Education,Night,1
3453,User3453,62.0,,,Top,,Evening,0
3333,User3333,,Male,,Top,,,1
9966,User9966,,,Mobile,Top,,Afternoon,1
5748,User5748,,Male,Desktop,Side,,Morning,1
8453,User8453,,Non-Binary,Tablet,Side,,Morning,0
7688,User7688,57.0,Male,Mobile,,News,Evening,1
1020,User1020,,,Mobile,,Education,Morning,1
6765,User6765,46.0,Female,,,,Morning,1
2727,User2727,34.0,Non-Binary,Mobile,Bottom,,Afternoon,1
5921,User5921,,,Desktop,Side,,Morning,1
6443,User6443,,,Desktop,Bottom,News,Night,0
316,User316,42.0,Non-Binary,Desktop,Top,Social Media,Night,1
8253,User8253,,Non-Binary,,Bottom,Entertainment,Night,1
2207,User2207,19.0,Male,Mobile,,,,0
9419,User9419,64.0,,Mobile,,Social Media,Afternoon,1
3299,User3299,44.0,Non-Binary,Tablet,Side,News,Evening,1
4316,User4316,,,Tablet,,,Night,0
6743,User6743,,,Mobile,Side,Entertainment,Evening,1
5832,User5832,,,Desktop,Side,,,1
4938,User4938,28.0,Male,Desktop,Side,Social Media,Evening,1
6743,User6743,,,,Side,Entertainment,,1
9276,User9276,,Non-Binary,Tablet,Side,Entertainment,Morning,0
9489,User9489,20.0,,Tablet,Top,,Morning,0
1770,User1770,51.0,Female,Mobile,Top,News,Evening,0
5425,User5425,,Non-Binary,Mobile,,Entertainment,,1
6296,User6296,29.0,,Desktop,Bottom,Education,Evening,1
5425,User5425,,,Mobile,Side,Entertainment,,1
6258,User6258,,Non-Binary,Tablet,Top,,Night,1
5238,User5238,30.0,,Desktop,Top,Entertainment,Morning,0
7923,User7923,,Non-Binary,,Bottom,,,0
4510,User4510,46.0,,Desktop,,Shopping,Afternoon,0
4333,User4333,,,Desktop,Top,,Morning,0
1225,User1225,27.0,,Tablet,Side,Entertainment,,1
1399,User1399,,Female,Mobile,Bottom,Education,Night,1
4539,User4539,,Male,Mobile,Bottom,,,1
8459,User8459,,Non-Binary,Tablet,Bottom,,,1
6462,User6462,36.0,,Tablet,Side,Education,Evening,1
4707,User4707,21.0,,Desktop,Top,,,1
6487,User6487,19.0,Male,Tablet,,,Morning,1
1001,User1001,23.0,Non-Binary,,,,Night,0
2964,User2964,,Non-Binary,Mobile,Side,Entertainment,Night,1
2804,User2804,,Female,Tablet,Bottom,Education,Evening,1
4390,User4390,64.0,Female,Tablet,Bottom,,Evening,0
1395,User1395,52.0,,Desktop,Side,,Evening,0
8647,User8647,,Female,,Top,Shopping,Morning,1
