id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click,data_quality_score
8,User8,24.0,Male,Tablet,,Shopping,,0,4
3990,User3990,28.0,Male,Desktop,Top,Social Media,Evening,1,3
5301,User5301,,Male,Tablet,Top,,Night,1,3
973,User973,37.0,Male,Desktop,Bottom,,Morning,1,3
973,User973,,Male,Mobile,Bottom,,Morning,1,3
6861,User6861,,Male,Tablet,Side,,Afternoon,1,3
1539,User1539,43.0,Male,Mobile,Bottom,Education,,1,4
3335,User3335,24.0,Male,Mobile,Top,,Night,1,4
5425,User5425,,Male,Mobile,Side,Entertainment,Afternoon,1,3
9290,User9290,61.0,Male,Desktop,Bottom,Entertainment,Afternoon,1,4
4483,User4483,,Male,Desktop,Top,News,Evening,1,4
585,User585,59.0,Female,Mobile,Side,News,,0,5
7910,User7910,58.0,Non-Binary,Desktop,Side,,Evening,0,5
1454,User1454,,Female,Tablet,,,,1,2
1762,User1762,41.0,Male,Desktop,Side,,,1,4
3029,User3029,62.0,Female,Desktop,Top,News,Night,0,5
3393,User3393,,Male,Tablet,Bottom,Entertainment,Morning,1,4
4034,User4034,43.0,Female,Desktop,Top,Shopping,,1,5
9649,User9649,,Male,Mobile,Bottom,,,0,2
1975,User1975,30.0,Female,Mobile,Top,,,1,4
4981,User4981,,Male,Desktop,Bottom,Shopping,Evening,1,3
471,User471,40.0,Male,Desktop,Side,,Evening,0,2
8243,User8243,24.0,Non-Binary,Desktop,Bottom,Shopping,Afternoon,0,6
7468,User7468,21.0,Male,Mobile,Side,,Night,0,4
7138,User7138,26.0,Male,Tablet,,Social Media,,1,4
4976,User4976,34.0,Male,Mobile,Bottom,Entertainment,Afternoon,1,5
8252,User8252,,Male,Tablet,Side,,,1,3
195,User195,,Male,Desktop,Bottom,Entertainment,Morning,0,5
7475,User7475,53.0,Female,Tablet,Bottom,Entertainment,,1,5
4086,User4086,,Female,Desktop,,Entertainment,,1,3
4058,User4058,33.0,Male,Tablet,Bottom,News,Evening,1,5
6066,User6066,,Male,Desktop,Side,News,Evening,1,3
2204,User2204,50.0,Male,Tablet,Side,,Afternoon,0,4
7149,User7149,,Male,Mobile,Top,Shopping,,0,3
9196,User9196,37.0,Male,Desktop,Side,,Night,0,4
6153,User6153,30.0,Male,Mobile,Side,,,1,3
8361,User8361,41.0,Female,Mobile,Bottom,News,Afternoon,1,5
6946,User6946,30.0,Male,Tablet,Bottom,Education,Evening,0,5
6008,User6008,,Male,Desktop,Top,Social Media,Evening,0,4
6095,User6095,52.0,Male,Desktop,Top,News,Morning,0,6
3330,User3330,49.0,Male,Desktop,Top,News,,1,3
9414,User9414,60.0,Non-Binary,Desktop,Top,Social Media,Night,0,6
6849,User6849,,Male,Mobile,Top,Entertainment,Night,1,4
7741,User7741,27.0,Male,Tablet,Side,,Evening,0,4
3330,User3330,49.0,Male,Desktop,Top,,Afternoon,1,4
9689,User9689,,Male,Desktop,Bottom,Entertainment,Afternoon,1,3
6927,User6927,45.0,Male,Tablet,Top,News,Afternoon,0,5
4696,User4696,55.0,Non-Binary,Tablet,Top,,Night,0,5
5005,User5005,49.0,Male,Desktop,Top,,Morning,1,4
1762,User1762,,Male,Desktop,Side,Entertainment,Afternoon,1,5
1586,User1586,38.0,Male,Desktop,,Shopping,,1,3
4953,User4953,,Male,Tablet,Side,,Evening,0,3
6180,User6180,,Male,Desktop,Top,News,Afternoon,0,3
5053,User5053,61.0,Male,Tablet,Top,Entertainment,Morning,1,4
2655,User2655,57.0,Male,Mobile,Bottom,Social Media,Evening,0,5
9549,User9549,29.0,Male,Tablet,Bottom,,Night,0,4
8728,User8728,,Male,Desktop,Side,,Morning,0,1
8015,User8015,47.0,Male,Tablet,Top,Education,Evening,0,5
6281,User6281,53.0,Female,Mobile,Side,Entertainment,,0,5
1318,User1318,24.0,Male,Desktop,Top,Education,,0,4
7304,User7304,,Male,Desktop,Side,Shopping,Evening,0,5
3204,User3204,38.0,Female,Desktop,Bottom,News,Night,0,5
8245,User8245,57.0,Male,Mobile,Bottom,,Night,0,3
5301,User5301,,Male,Desktop,Side,,Night,1,2
2142,User2142,,Non-Binary,Desktop,Top,Shopping,Afternoon,1,5
5230,User5230,,Male,Mobile,Top,News,Night,0,4
7695,User7695,,Male,Tablet,Top,,Evening,0,3
9807,User9807,35.0,Non-Binary,Tablet,,Education,,1,4
8938,User8938,,Male,Tablet,Top,Shopping,Night,0,4
6449,User6449,42.0,Male,Desktop,Top,Shopping,Night,1,4
7652,User7652,,Male,Mobile,Bottom,Education,Morning,1,4
5019,User5019,49.0,Non-Binary,Desktop,Bottom,News,Morning,0,6
7615,User7615,,Male,Tablet,Top,,Evening,0,2
6683,User6683,,Female,Tablet,Side,,Night,1,4
5240,User5240,25.0,Female,Desktop,Top,,Morning,0,5
5074,User5074,,Non-Binary,Desktop,Side,,Morning,0,3
1524,User1524,24.0,Male,Mobile,,,,1,2
4548,User4548,,Male,Desktop,Side,,Evening,1,3
7323,User7323,59.0,Non-Binary,Mobile,Top,,Morning,0,5
2215,User2215,33.0,Female,Tablet,Top,Social Media,Night,0,6
2595,User2595,,Female,Desktop,Bottom,,,1,3
573,User573,,Male,Desktop,Side,,Evening,0,3
8773,User8773,,Male,Mobile,Side,,,0,2
2303,User2303,64.0,Male,Tablet,Bottom,News,Afternoon,0,6
6959,User6959,39.0,Male,Desktop,Top,,Evening,1,4
5432,User5432,37.0,Male,Desktop,Top,,Night,0,3
2239,User2239,,Male,Tablet,Bottom,Education,Morning,1,4
4548,User4548,,Male,Desktop,Bottom,Entertainment,Evening,1,4
1240,User1240,52.0,Male,Desktop,Side,,Night,0,3
1905,User1905,62.0,Male,Mobile,Bottom,Education,,1,4
7138,User7138,26.0,Male,Tablet,Top,Social Media,Night,1,5
6401,User6401,45.0,Female,Desktop,Top,Social Media,Morning,1,4
1729,User1729,26.0,Female,Desktop,Top,,,1,3
3297,User3297,,Female,Tablet,Side,,Night,1,3
1367,User1367,29.0,Male,Mobile,,,,0,3
7921,User7921,49.0,Male,Desktop,Top,Shopping,Night,0,5
9796,User9796,24.0,Male,Mobile,,Social Media,,0,3
3237,User3237,43.0,Male,Tablet,,,,0,2
5066,User5066,46.0,Non-Binary,Desktop,Bottom,,Morning,1,3
9095,User9095,,Female,Desktop,Top,,Afternoon,0,3
7538,User7538,31.0,Male,Mobile,Side,Entertainment,Evening,0,5
2791,User2791,,Male,Tablet,Bottom,,,0,2
6344,User6344,,Male,Desktop,Top,,Morning,0,3
628,User628,59.0,Male,Mobile,Bottom,,Afternoon,0,4
6581,User6581,33.0,Male,Mobile,Bottom,News,Night,1,5
2109,User2109,58.0,Non-Binary,Desktop,Top,,Afternoon,0,5
4043,User4043,,Male,Desktop,Top,Entertainment,Evening,0,3
4191,User4191,,Male,Mobile,Bottom,,,0,2
6051,User6051,18.0,Female,Tablet,Side,News,Morning,0,6
5110,User5110,44.0,Male,Tablet,Top,Shopping,Morning,1,5
6074,User6074,35.0,Male,Desktop,Top,,Afternoon,1,3
284,User284,,Non-Binary,Desktop,Side,Shopping,Afternoon,1,4
5094,User5094,48.0,Male,Mobile,Side,,Evening,0,4
5980,User5980,,Male,Desktop,Side,,,1,2
5212,User5212,,Male,Desktop,,,,0,1
3330,User3330,49.0,Male,Desktop,Top,News,Afternoon,1,5
1225,User1225,27.0,Male,Tablet,Top,Entertainment,Evening,1,4
3449,User3449,,Female,Tablet,Top,,,0,3
8948,User8948,25.0,Male,Mobile,Bottom,,Evening,1,4
5647,User5647,46.0,Male,Tablet,,,,1,2
6906,User6906,,Non-Binary,Mobile,Bottom,,Morning,1,3
7376,User7376,,Male,Mobile,Side,News,Morning,1,4
9795,User9795,55.0,Male,Tablet,Side,,Afternoon,0,4
2047,User2047,64.0,Male,Tablet,Bottom,,Evening,0,3
4865,User4865,,Female,Tablet,Top,Shopping,Night,0,5
6669,User6669,38.0,Male,Mobile,Side,News,,1,4
7224,User7224,29.0,Male,Mobile,Bottom,Social Media,Night,0,5
5531,User5531,34.0,Male,Desktop,Bottom,News,Night,1,4
3323,User3323,48.0,Female,Tablet,Side,,,1,4
2563,User2563,33.0,Male,Tablet,Bottom,,Afternoon,0,4
9975,User9975,37.0,Male,Mobile,Side,,Morning,0,4
7281,User7281,,Male,Desktop,Side,,,0,2
9431,User9431,,Male,Desktop,Side,,Afternoon,1,2
1233,User1233,57.0,Male,Desktop,Top,Social Media,,0,3
9266,User9266,38.0,Male,Mobile,Bottom,Education,,1,4
5806,User5806,,Male,Desktop,Side,Social Media,Night,0,4
1305,User1305,,Male,Desktop,Top,,Night,1,2
8966,User8966,,Non-Binary,Mobile,Bottom,,Night,0,4
7700,User7700,45.0,Male,Tablet,Bottom,Education,,0,5
58,User58,,Female,Mobile,Top,Shopping,Morning,1,5
7218,User7218,59.0,Non-Binary,Mobile,Top,,Night,0,5
5512,User5512,45.0,Non-Binary,Desktop,Side,,Evening,0,5
1908,User1908,26.0,Male,Mobile,Side,Education,Evening,1,5
7289,User7289,18.0,Male,Tablet,Top,Shopping,,0,4
5172,User5172,,Male,Desktop,Side,,Night,0,2
3216,User3216,54.0,Non-Binary,Desktop,Side,Education,Morning,0,5
3556,User3556,,Female,Tablet,Bottom,,Night,0,4
5479,User5479,,Male,Desktop,Side,Entertainment,Afternoon,0,3
4266,User4266,28.0,Male,Desktop,Side,News,,1,4
5566,User5566,,Non-Binary,Desktop,Bottom,Social Media,Morning,1,4
3325,User3325,,Male,Mobile,Bottom,Education,,1,3
8937,User8937,,Male,Desktop,Side,,Afternoon,1,3
6411,User6411,,Male,Desktop,,Entertainment,,0,2
8855,User8855,,Non-Binary,Tablet,Side,,Morning,0,4
6996,User6996,,Non-Binary,Mobile,Top,News,,0,4
1351,User1351,,Male,Mobile,Bottom,,Evening,0,3
1456,User1456,46.0,Female,Desktop,Top,,Afternoon,0,4
482,User482,39.0,Female,Desktop,Bottom,Shopping,,0,5
2867,User2867,59.0,Female,Tablet,Top,,,0,4
7534,User7534,24.0,Male,Desktop,Side,Social Media,,0,3
7014,User7014,,Non-Binary,Desktop,Side,Education,Morning,0,4
9086,User9086,,Non-Binary,Tablet,Side,Social Media,Afternoon,0,4
1629,User1629,24.0,Male,Mobile,Bottom,News,Night,0,5
5627,User5627,22.0,Male,Mobile,Bottom,Social Media,Morning,0,6
1533,User1533,37.0,Male,Mobile,Top,,Afternoon,0,5
3312,User3312,35.0,Male,Mobile,Bottom,,Evening,0,5
8070,User8070,34.0,Male,Mobile,Side,,Afternoon,0,4
4534,User4534,51.0,Male,Desktop,Bottom,,Night,0,3
9766,User9766,31.0,Male,Desktop,Top,Shopping,Evening,1,4
1422,User1422,59.0,Female,Mobile,Side,Social Media,Night,0,6
1704,User1704,61.0,Male,Tablet,Bottom,Shopping,,1,4
5909,User5909,45.0,Male,Tablet,,,,1,2
393,User393,40.0,Male,Desktop,Bottom,Shopping,Morning,1,4
2555,User2555,,Non-Binary,Tablet,Bottom,,,1,3
4871,User4871,58.0,Female,Desktop,Side,,Night,1,4
6724,User6724,,Male,Desktop,Top,Entertainment,Evening,1,4
8305,User8305,62.0,Male,Desktop,Side,,Afternoon,0,3
7714,User7714,55.0,Male,Mobile,,,,0,3
4266,User4266,28.0,Male,Desktop,,News,,1,3
184,User184,28.0,Male,Desktop,Top,,Evening,0,3
3102,User3102,,Non-Binary,Desktop,,,,0,1
7527,User7527,39.0,Female,Desktop,Top,Social Media,,0,5
3634,User3634,,Male,Mobile,Bottom,Education,Night,0,4
7286,User7286,25.0,Male,Desktop,Top,News,,0,3
1273,User1273,27.0,Non-Binary,Desktop,Bottom,,Morning,1,4
6258,User6258,,Male,Desktop,,,,1,0
2032,User2032,36.0,Male,Desktop,,Education,,1,3
4529,User4529,55.0,Female,Tablet,Side,News,Afternoon,0,6
5416,User5416,28.0,Male,Tablet,Bottom,,Afternoon,0,4
4389,User4389,,Male,Desktop,Side,Education,Morning,0,4
3832,User3832,44.0,Male,Desktop,Bottom,Social Media,Night,0,5
3266,User3266,,Male,Tablet,Side,,Afternoon,1,2
9832,User9832,,Male,Desktop,Bottom,Education,,0,2
3998,User3998,25.0,Female,Mobile,Top,,,0,4
3044,User3044,34.0,Male,Desktop,Top,,,1,4
7266,User7266,,Male,Desktop,Bottom,,,1,1
2727,User2727,34.0,Male,Mobile,Bottom,,Afternoon,1,4
6811,User6811,24.0,Male,Mobile,Bottom,Education,Evening,1,5
7422,User7422,20.0,Female,Desktop,Top,,,1,3
6589,User6589,,Female,Tablet,Bottom,,Morning,0,4
670,User670,22.0,Male,Desktop,Top,Shopping,,1,4
1598,User1598,,Male,Desktop,Bottom,,Afternoon,0,3
5665,User5665,63.0,Male,Desktop,Bottom,Shopping,Morning,0,4
5336,User5336,,Non-Binary,Desktop,Side,News,Evening,0,4
7485,User7485,35.0,Female,Tablet,Side,,Evening,0,4
8862,User8862,,Male,Desktop,Side,,,1,1
2615,User2615,36.0,Male,Desktop,Side,,Evening,0,3
8469,User8469,,Male,Desktop,Bottom,Education,,0,2
393,User393,,Male,Desktop,Top,Shopping,Morning,1,3
6129,User6129,,Male,Tablet,Bottom,Shopping,,1,4
2587,User2587,53.0,Male,Mobile,Bottom,,Morning,0,4
4254,User4254,,Male,Desktop,Bottom,,,1,2
5324,User5324,,Non-Binary,Mobile,Top,Social Media,,1,4
2169,User2169,,Non-Binary,Desktop,Top,,Afternoon,0,3
5252,User5252,,Male,Mobile,Bottom,,Night,0,3
8639,User8639,,Male,Tablet,Side,Education,Morning,0,4
5193,User5193,,Female,Desktop,Side,,Afternoon,1,4
3978,User3978,,Male,Tablet,Top,Social Media,Night,0,4
3338,User3338,18.0,Male,Desktop,Side,Shopping,Night,0,4
4734,User4734,63.0,Male,Mobile,Bottom,Social Media,,0,4
3492,User3492,,Male,Desktop,Side,Entertainment,Evening,0,5
1890,User1890,42.0,Non-Binary,Mobile,Top,Entertainment,,0,5
872,User872,51.0,Male,Mobile,Side,,,0,3
1927,User1927,,Male,Tablet,Bottom,,Evening,0,3
8464,User8464,27.0,Male,Desktop,Bottom,Education,Morning,0,5
7558,User7558,,Male,Mobile,,Social Media,,1,2
226,User226,46.0,Male,Desktop,Top,,Morning,1,4
4462,User4462,,Male,Tablet,Bottom,,Afternoon,1,3
1020,User1020,,Male,Desktop,Side,Education,,1,2
7466,User7466,,Male,Mobile,Bottom,,Afternoon,1,3
5419,User5419,,Male,Desktop,Top,,,1,2
1287,User1287,33.0,Male,Tablet,Top,,Evening,0,4
6146,User6146,,Male,Tablet,Bottom,Social Media,Afternoon,0,4
5648,User5648,39.0,Male,Desktop,Top,Social Media,Night,0,6
6854,User6854,32.0,Male,Desktop,Bottom,,Night,1,4
6543,User6543,,Male,Desktop,Side,News,Night,0,4
3217,User3217,,Non-Binary,Desktop,Bottom,Education,,0,4
4275,User4275,,Male,Tablet,,News,,0,2
150,User150,47.0,Non-Binary,Tablet,Bottom,Social Media,Evening,0,6
1399,User1399,,Female,Desktop,Bottom,Education,Night,1,4
3956,User3956,26.0,Non-Binary,Mobile,Bottom,,Night,0,5
2023,User2023,19.0,Male,Desktop,Top,,Morning,1,4
5544,User5544,,Male,Desktop,,,,0,2
2174,User2174,36.0,Male,Desktop,Bottom,Entertainment,Afternoon,1,4
5420,User5420,39.0,Male,Mobile,Bottom,Education,Morning,1,6
1721,User1721,34.0,Non-Binary,Mobile,Bottom,Social Media,Afternoon,1,5
8883,User8883,,Female,Desktop,Bottom,Education,Evening,1,4
4348,User4348,62.0,Male,Desktop,Top,Shopping,Afternoon,1,5
3623,User3623,49.0,Male,Tablet,Bottom,,Night,0,4
3710,User3710,,Male,Desktop,Side,Entertainment,Evening,0,3
1084,User1084,,Male,Desktop,Side,Education,Afternoon,0,4
6255,User6255,,Female,Tablet,Side,News,Afternoon,0,5
7306,User7306,44.0,Male,Tablet,Side,,,0,4
6748,User6748,,Male,Desktop,Top,Shopping,Evening,0,5
3429,User3429,,Male,Tablet,Side,Social Media,,1,3
5783,User5783,,Male,Desktop,Bottom,Education,Evening,1,4
4348,User4348,62.0,Female,Desktop,Side,,Afternoon,1,4
4517,User4517,35.0,Female,Desktop,Side,Shopping,Evening,0,6
7941,User7941,41.0,Female,Desktop,,,,1,3
7980,User7980,32.0,Female,Mobile,Bottom,Shopping,Evening,0,6
3454,User3454,,Female,Mobile,Bottom,Education,Morning,0,5
3846,User3846,38.0,Male,Tablet,Top,Entertainment,Night,1,4
6965,User6965,,Male,Desktop,Top,Education,Morning,0,4
4561,User4561,,Female,Desktop,Bottom,,Morning,0,3
1945,User1945,,Female,Tablet,Side,,Night,1,4
6548,User6548,51.0,Female,Desktop,Bottom,,Evening,0,5
812,User812,40.0,Male,Desktop,Bottom,Education,,0,4
9888,User9888,,Male,Mobile,Top,,Morning,1,4
4473,User4473,49.0,Female,Desktop,Bottom,,Morning,0,4
9992,User9992,,Male,Desktop,Side,,Evening,1,4
5346,User5346,30.0,Non-Binary,Desktop,Top,,Morning,1,4
9419,User9419,,Male,Desktop,Side,,Afternoon,1,2
4967,User4967,,Male,Desktop,Side,News,Evening,0,4
9814,User9814,57.0,Male,Tablet,Top,Social Media,Afternoon,0,4
3144,User3144,,Male,Desktop,Side,Shopping,Morning,1,4
7558,User7558,,Male,Mobile,,,,1,1
3345,User3345,,Male,Desktop,Side,Social Media,Night,1,5
301,User301,,Male,Tablet,Side,,Evening,1,4
802,User802,,Female,Tablet,Side,Education,Afternoon,0,5
8170,User8170,,Male,Tablet,Bottom,News,Night,0,5
4168,User4168,,Male,Tablet,Bottom,,Morning,0,3
2272,User2272,,Male,Tablet,Bottom,,Morning,1,3
737,User737,59.0,Male,Mobile,,Entertainment,,0,3
8684,User8684,,Non-Binary,Desktop,Top,,Afternoon,1,3
5744,User5744,,Male,Desktop,Bottom,Education,Afternoon,0,3
7,User7,,Male,Tablet,Bottom,,Evening,1,3
606,User606,,Non-Binary,Desktop,Bottom,,Afternoon,1,3
3252,User3252,60.0,Male,Desktop,Bottom,,Afternoon,0,3
390,User390,,Female,Mobile,,,,0,2
8925,User8925,41.0,Non-Binary,Tablet,Top,,,0,4
8725,User8725,,Female,Desktop,Side,,Morning,0,3
7846,User7846,50.0,Male,Desktop,Side,,Evening,0,4
9255,User9255,37.0,Non-Binary,Tablet,Top,,Morning,0,5
8899,User8899,50.0,Male,Desktop,Bottom,,Night,0,3
5467,User5467,25.0,Female,Mobile,Top,Social Media,Evening,0,6
6153,User6153,30.0,Male,Mobile,Side,Entertainment,,1,4
3330,User3330,,Male,Desktop,Top,News,Afternoon,1,4
5498,User5498,,Female,Tablet,,Education,,1,3
5050,User5050,,Male,Mobile,Top,Education,Evening,0,4
6611,User6611,64.0,Female,Mobile,Bottom,,,0,4
4013,User4013,63.0,Male,Tablet,Top,,,0,3
9651,User9651,33.0,Non-Binary,Tablet,Top,Entertainment,Evening,0,6
389,User389,,Male,Tablet,Top,Social Media,Afternoon,1,4
3658,User3658,,Male,Desktop,Bottom,Shopping,Night,1,3
9819,User9819,,Male,Desktop,Top,,Morning,0,3
4400,User4400,,Male,Mobile,Top,Social Media,Night,0,4
787,User787,28.0,Male,Tablet,Bottom,,Afternoon,0,5
5498,User5498,,Female,Desktop,Side,Education,,1,3
9905,User9905,,Male,Tablet,Top,,Night,1,3
9550,User9550,58.0,Non-Binary,Desktop,,Education,,1,3
7246,User7246,28.0,Female,Desktop,Side,Education,Afternoon,0,5
3248,User3248,45.0,Male,Desktop,Side,,Afternoon,0,5
8127,User8127,,Male,Desktop,Bottom,,,1,2
8994,User8994,,Female,Mobile,Side,Entertainment,Morning,1,4
9483,User9483,63.0,Female,Desktop,Side,Shopping,Evening,0,6
1077,User1077,,Male,Desktop,,,,1,1
5890,User5890,56.0,Male,Mobile,Bottom,,Night,1,4
4057,User4057,,Male,Desktop,Bottom,Education,Evening,1,3
2431,User2431,,Male,Desktop,Side,,Night,1,2
6887,User6887,,Male,Mobile,Bottom,,Night,0,3
4697,User4697,,Male,Mobile,Side,Entertainment,Afternoon,1,3
2032,User2032,,Male,Desktop,Bottom,Education,Morning,1,3
5084,User5084,,Non-Binary,Desktop,Side,Entertainment,,1,3
1171,User1171,,Female,Desktop,Bottom,,,1,2
6713,User6713,,Male,Desktop,Bottom,,Night,0,3
5270,User5270,62.0,Female,Mobile,Bottom,,Afternoon,0,4
2963,User2963,21.0,Male,Desktop,Top,Education,Evening,0,5
5846,User5846,,Male,Desktop,Top,,,0,1
1327,User1327,,Female,Mobile,Side,,,0,3
6602,User6602,,Male,Desktop,Side,,Night,1,2
518,User518,29.0,Male,Desktop,Top,Shopping,Morning,1,3
4607,User4607,49.0,Female,Tablet,Top,,Night,0,4
215,User215,31.0,Male,Desktop,Side,Education,,0,4
7342,User7342,60.0,Male,Desktop,Bottom,,Evening,0,4
3696,User3696,49.0,Female,Desktop,Side,Entertainment,Evening,0,5
9916,User9916,,Male,Mobile,Top,,Morning,0,3
9660,User9660,,Male,Desktop,Side,,Night,1,3
9453,User9453,55.0,Male,Desktop,,,,0,2
903,User903,,Female,Mobile,Side,,Night,0,4
8994,User8994,34.0,Male,Desktop,Bottom,Entertainment,Morning,1,4
2272,User2272,,Male,Desktop,Bottom,News,Morning,1,2
5358,User5358,20.0,Male,Tablet,Bottom,,Morning,0,4
2726,User2726,,Male,Desktop,Bottom,,Evening,0,1
1933,User1933,39.0,Male,Tablet,Side,Shopping,,0,4
7927,User7927,34.0,Female,Tablet,,Shopping,,0,4
4263,User4263,40.0,Male,Desktop,Side,,Morning,0,3
4631,User4631,39.0,Male,Mobile,Side,Entertainment,Night,0,6
2297,User2297,57.0,Male,Desktop,Side,Education,Morning,1,5
7019,User7019,56.0,Female,Mobile,Bottom,Social Media,Afternoon,0,6
8953,User8953,37.0,Female,Desktop,Top,,Afternoon,0,4
4719,User4719,50.0,Male,Desktop,Top,,,0,3
7099,User7099,22.0,Female,Desktop,Top,,,1,3
4074,User4074,37.0,Male,Mobile,Side,News,,0,5
3225,User3225,23.0,Male,Tablet,,,,1,2
2882,User2882,40.0,Male,Desktop,Top,Social Media,Night,0,5
6311,User6311,28.0,Female,Mobile,Top,Education,Evening,0,6
7661,User7661,48.0,Male,Mobile,Side,,Night,1,4
517,User517,,Male,Mobile,,Shopping,,0,2
3746,User3746,,Male,Desktop,Top,,Morning,1,3
3590,User3590,57.0,Male,Mobile,Bottom,Shopping,,0,4
9704,User9704,,Male,Mobile,Top,,,0,3
9220,User9220,21.0,Female,Desktop,Top,Social Media,Night,1,4
1300,User1300,,Male,Tablet,,Education,,0,2
7544,User7544,,Male,Mobile,Top,News,,1,3
9700,User9700,,Male,Mobile,Bottom,,Morning,0,4
7457,User7457,20.0,Male,Desktop,Side,,Morning,0,4
6081,User6081,18.0,Male,Tablet,Bottom,,,0,3
9857,User9857,,Male,Tablet,Top,Entertainment,Afternoon,0,5
9661,User9661,38.0,Male,Desktop,,,,0,2
8222,User8222,27.0,Male,Desktop,Side,News,Afternoon,1,4
2946,User2946,37.0,Female,Desktop,Side,,Afternoon,1,3
7828,User7828,29.0,Male,Tablet,Bottom,,,1,3
2855,User2855,40.0,Male,Tablet,Bottom,,Morning,0,4
1141,User1141,37.0,Male,Desktop,Bottom,,,1,3
5346,User5346,30.0,Non-Binary,Tablet,,News,,1,4
2297,User2297,57.0,Male,Tablet,,Education,,1,4
6814,User6814,40.0,Non-Binary,Desktop,Top,,Night,0,4
1539,User1539,,Male,Mobile,Bottom,Education,,1,3
8041,User8041,,Male,Mobile,Bottom,Social Media,Afternoon,1,4
4015,User4015,44.0,Male,Tablet,Side,,,1,4
8897,User8897,,Female,Tablet,Side,Entertainment,Night,0,4
9420,User9420,,Male,Tablet,Side,Education,,1,3
7674,User7674,,Female,Tablet,Bottom,News,,1,4
1931,User1931,,Female,Mobile,Bottom,,Night,1,4
3740,User3740,,Non-Binary,Tablet,Bottom,Social Media,Afternoon,1,4
4034,User4034,43.0,Male,Desktop,Top,,,1,3
1569,User1569,,Non-Binary,Tablet,Top,Shopping,,0,4
1733,User1733,32.0,Male,Mobile,Bottom,News,Evening,0,5
2982,User2982,63.0,Female,Desktop,Top,,Afternoon,0,4
1273,User1273,27.0,Non-Binary,Mobile,Bottom,,Morning,1,5
4058,User4058,33.0,Male,Desktop,Bottom,News,Evening,1,4
6296,User6296,29.0,Male,Desktop,Bottom,,,1,2
3241,User3241,35.0,Male,Desktop,Top,,Evening,0,3
8547,User8547,20.0,Male,Mobile,Top,,Morning,0,4
6910,User6910,54.0,Male,Desktop,Top,Entertainment,Morning,0,5
805,User805,,Male,Desktop,Bottom,,Evening,1,2
4863,User4863,47.0,Non-Binary,Mobile,,,,0,3
6610,User6610,40.0,Non-Binary,Tablet,Side,News,Morning,0,6
3060,User3060,,Male,Desktop,Bottom,,Morning,1,3
9215,User9215,48.0,Male,Desktop,Side,Shopping,Evening,0,5
1474,User1474,31.0,Male,Desktop,Side,,Morning,1,4
2911,User2911,,Male,Desktop,Top,,Evening,0,1
1450,User1450,44.0,Non-Binary,Desktop,Top,Entertainment,Afternoon,0,5
1325,User1325,,Male,Desktop,Side,,Evening,1,2
994,User994,57.0,Non-Binary,Tablet,Bottom,,Afternoon,0,5
1975,User1975,,Male,Desktop,Top,Social Media,,1,2
1197,User1197,62.0,Male,Mobile,Top,Social Media,,1,5
6922,User6922,54.0,Non-Binary,Desktop,Bottom,,Evening,0,4
719,User719,,Male,Desktop,Top,,Evening,0,3
8065,User8065,,Male,Desktop,Bottom,News,Afternoon,0,3
4848,User4848,,Female,Desktop,Bottom,,,1,2
1354,User1354,59.0,Male,Tablet,Bottom,,Afternoon,0,3
9379,User9379,38.0,Male,Tablet,Side,,Evening,0,4
6232,User6232,,Non-Binary,Mobile,Side,,Night,0,4
4228,User4228,,Male,Desktop,Side,,,1,1
6391,User6391,,Female,Desktop,Side,,Morning,0,3
188,User188,56.0,Female,Tablet,Bottom,,Morning,1,5
9611,User9611,,Male,Desktop,Side,Entertainment,Afternoon,1,4
5579,User5579,,Non-Binary,Desktop,Side,,Evening,1,3
4790,User4790,36.0,Non-Binary,Desktop,Bottom,Shopping,Night,0,6
913,User913,64.0,Male,Mobile,Bottom,Social Media,Night,0,5
7138,User7138,,Male,Tablet,Top,Social Media,,1,4
832,User832,,Non-Binary,Desktop,Top,News,Night,0,3
1549,User1549,,Male,Desktop,Top,,,1,2
3658,User3658,45.0,Male,Desktop,Side,Shopping,,1,4
1438,User1438,,Male,Desktop,Side,News,Morning,0,4
5611,User5611,32.0,Female,Desktop,Side,News,Afternoon,0,6
3323,User3323,,Female,Tablet,Side,,Afternoon,1,4
6891,User6891,48.0,Non-Binary,Mobile,Top,News,Morning,0,6
1529,User1529,,Male,Mobile,Top,,Afternoon,1,3
7832,User7832,,Non-Binary,Desktop,Top,Shopping,Afternoon,0,5
9220,User9220,,Female,Mobile,Side,,Night,1,3
9550,User9550,,Non-Binary,Desktop,Top,,Afternoon,1,3
8351,User8351,27.0,Male,Tablet,Bottom,Education,Evening,0,5
8222,User8222,27.0,Male,Tablet,Side,,,1,3
5486,User5486,19.0,Male,Mobile,Top,Education,Evening,0,5
9720,User9720,,Male,Desktop,Bottom,News,Morning,0,3
3510,User3510,,Male,Desktop,Side,News,Evening,0,4
2239,User2239,25.0,Male,Desktop,Bottom,,,1,2
2529,User2529,,Male,Desktop,Top,,,1,2
8088,User8088,,Male,Desktop,Top,Social Media,Night,0,4
3134,User3134,35.0,Male,Tablet,Bottom,Education,,0,5
5145,User5145,,Non-Binary,Tablet,Top,Shopping,Night,0,4
9412,User9412,,Male,Mobile,Bottom,,Morning,1,3
3890,User3890,,Male,Tablet,Bottom,,Night,0,3
6988,User6988,,Male,Desktop,,,,0,1
